movieId,imdbId,Title,rating,Genre
2617,120616,The Mummy (1999),7.0,Action|Adventure|Fantasy
2618,118826,The Castle,,Drama|Comedy
2620,120865,This Is My Father,,Drama|Romance
2622,140379,A Midsummer Night's Dream (1999),6.5,Comedy|Fantasy|Romance
2623,160298,Trippin' (1999),5.2,Comedy
2624,165078,After Life (1998),7.7,Drama|Fantasy
2628,120915,Star Wars: Episode I - The Phantom Menace,,Adventure|Action|Science Fiction
2629,166252,The Love Letter (1999),5.4,Comedy|Drama|Romance
2633,23245,The Mummy (1932),7.2,Fantasy|Horror
2634,53085,The Mummy,,Horror
2639,82766,Mommie Dearest (1981),6.7,Biography|Drama
2640,78346,Superman,,Science Fiction|Action|Adventure
2641,81573,Superman II,,Science Fiction|Action|Adventure
2642,86393,Superman III (1983),4.9,Action|Comedy|Sci-Fi
2644,21814,Dracula,,Horror|Fantasy|Romance
2648,21884,Frankenstein,,Drama|Horror|Science Fiction
2652,50280,The Curse of Frankenstein,,Horror|Science Fiction
2654,34398,The Wolf Man,,Horror|Drama
2656,48696,Tarantula,,Science Fiction|Horror
2657,73629,The Rocky Horror Picture Show,,Comedy|Science Fiction|Fantasy|Horror
2659,84156,It Came from Hollywood,,Comedy|Documentary
2660,44121,The Thing from Another World,,Drama|Horror|Science Fiction
2661,45920,It Came from Outer Space (1953),6.6,Horror|Sci-Fi
2662,46534,The War of the Worlds (1953),7.1,Action|Horror|Sci-Fi
2665,49169,Earth vs. the Flying Saucers (1956),6.4,Action|Sci-Fi
2669,53183,Pork Chop Hill (1959),7.1,War|Drama|Action
2671,125439,Notting Hill (1999),7.0,Comedy|Drama|Romance
2674,126859,The Loss of Sexual Innocence (1999),5.4,Drama
2676,128278,Instinct (1999),6.5,Drama|Thriller
2677,186508,Buena Vista Social Club,,Documentary|Music
2683,145660,Austin Powers: The Spy Who Shagged Me (1999),6.6,Action|Adventure|Comedy
2686,120802,The Red Violin (1998),7.7,Drama|Music|Mystery
2687,120855,Tarzan (1999),7.2,Animation|Adventure|Family
2688,144214,The General's Daughter (1999),6.3,Crime|Drama|Mystery
2691,120731,La leggenda del pianista sull'oceano (1998),8.1,Drama|Music|Romance
2692,130827,Run Lola Run,,Action|Drama|Thriller
2693,120370,Trekkies (1997),7.0,Documentary
2695,139898,The Boys (1998),7.1,Crime|Drama
2696,119038,The Dinner Game,,Comedy
2698,120554,Zone 39 (1996),4.7,Sci-Fi
2699,99052,Arachnophobia (1990),6.4,Comedy|Fantasy|Horror
2700,158983,"South Park: Bigger, Longer & Uncut (1999)",7.8,Animation|Comedy|Fantasy
2702,162677,Summer of Sam (1999),6.6,Crime|Drama|Romance
2706,163651,American Pie (1999),7.0,Comedy
2707,137363,Arlington Road,,Crime|Drama|Thriller|Mystery
2708,137439,A Tale of Autumn,,Drama|Romance
2710,185937,The Blair Witch Project,,Horror|Mystery
2713,139414,Lake Placid,,Horror|Comedy|Action|Science Fiction|Thriller
2716,87332,Ghostbusters (1984),7.8,Action|Adventure|Comedy
2717,97428,Ghostbusters II (1989),6.5,Action|Comedy|Fantasy
2718,157503,Drop Dead Gorgeous (1999),6.5,Comedy|Romance|Thriller
2719,171363,The Haunting,,Horror|Thriller|Fantasy|Mystery
2720,141369,Inspector Gadget (1999),4.1,Action|Adventure|Comedy
2722,149261,Deep Blue Sea (1999),5.8,Action|Sci-Fi|Thriller
2723,132347,Mystery Men (1999),6.0,Action|Comedy|Fantasy
2725,162830,Twin Falls Idaho (1999),7.3,Drama
2726,49406,The Killing,,Crime|Thriller
2727,48254,Killer's Kiss,,Thriller|Crime|Drama
2728,54331,Spartacus (1960),7.9,Adventure|Biography|Drama
2729,56193,Lolita,,Drama|Romance
2730,72684,Barry Lyndon (1975),8.1,Adventure|Drama|History
2731,53198,The 400 Blows (1959),8.1,Crime|Drama
2732,55032,Jules and Jim (1962),7.9,Drama|Romance
2733,96378,Vibes (1988),5.5,Adventure|Comedy|Romance
2735,91129,The Golden Child (1986),5.9,Action|Adventure|Comedy
2738,90886,Crimes of the Heart (1986),6.4,Comedy|Drama
2739,88939,The Color Purple (1985),7.8,Drama
2740,91343,The Kindred (1987),5.5,Horror|Sci-Fi|Thriller
2741,91637,No Mercy (1986),5.6,Crime|Drama|Romance
2743,91613,Native Son (1986),5.9,Drama|Romance
2744,91699,Otello,,Drama|Music
2745,91530,The Mission (1986),7.5,Adventure|Drama|History
2747,54033,The Little Shop of Horrors,,Horror|Comedy|Fantasy
2748,92534,Allan Quatermain and the Lost City of Gold (1986),4.4,Action|Adventure|Comedy
2749,91554,The Morning After,,Thriller|Mystery|Romance|Crime
2750,93818,Radio Days (1987),7.6,Comedy
2752,93690,Outrageous Fortune (1987),6.1,Comedy
2754,92850,Deadtime Stories (1986),4.6,Comedy|Horror
2759,144168,Dick,,Comedy|Adventure
2761,129167,The Iron Giant (1999),8.0,Animation|Action|Adventure
2762,167404,The Sixth Sense (1999),8.1,Drama|Mystery|Thriller
2763,155267,The Thomas Crown Affair (1999),6.8,Crime|Romance|Thriller
2764,63688,The Thomas Crown Affair (1968),7.0,Crime|Drama|Romance
2765,122515,The Acid House (1998),6.3,Comedy|Drama
2766,168449,The Adventures of Sebastian Cole (1998),6.9,Comedy|Drama
2771,120620,Brokedown Palace (1999),6.4,Drama|Mystery|Thriller
2772,165710,Detroit Rock City (1999),6.8,Comedy|Music
2782,55304,Pit and the Pendulum (1961),7.1,Drama|Fantasy|Horror
2784,58333,The Masque of the Red Death (1964),7.1,Horror
2786,91178,Haunted Honeymoon,,Comedy|Horror|Mystery
2787,88889,Cat's Eye (1985),6.2,Comedy|Horror|Thriller
2789,77394,Damien: Omen II (1978),6.3,Horror
2790,82377,The Final Conflict (1981),5.6,Horror
2791,80339,Airplane!,,Comedy
2793,118604,An American Werewolf in Paris (1997),5.1,Comedy|Fantasy|Horror
2794,89670,National Lampoon's European Vacation (1985),6.1,Adventure|Comedy
2795,85995,National Lampoon's Vacation (1983),7.4,Adventure|Comedy
2796,95188,Funny Farm (1988),6.1,Comedy|Drama
2797,94737,Big (1988),7.3,Comedy|Drama|Family
2798,100419,Problem Child (1990),5.3,Comedy|Family
2799,102719,Problem Child 2 (1991),4.6,Comedy|Family
2800,104740,Little Nemo: Adventures in Slumberland (1989),7.2,Family|Animation|Adventure
2806,133046,Teaching Mrs. Tingle (1999),5.2,Comedy|Thriller
2807,176269,Universal Soldier: The Return,,Action|Science Fiction
2812,160401,In Too Deep (1999),6.1,Crime|Thriller|Drama
2813,181833,The Source: The Story of the Beats and the Beat Generation (1999),7.5,Documentary|Biography|History
2815,91278,Iron Eagle (1986),5.3,Action|Thriller|War
2817,103617,Aces: Iron Eagle III (1992),3.4,Action
2818,113438,Iron Eagle IV (1995),3.2,Action|Drama
2820,58175,Hamlet (1964),7.5,Drama
2824,181733,On the Ropes (1999),7.5,Documentary|Drama|Sport
2826,120657,The 13th Warrior (1999),6.6,Action|Adventure|History
2835,163579,Chill Factor (1999),5.2,Action|Adventure|Comedy
2841,164181,Stir of Echoes,,Horror|Mystery|Thriller
2843,118843,"Black Cat, White Cat (1998)",8.1,Comedy|Crime|Romance
2844,151582,The Minus Man (1999),6.2,Crime|Drama|Mystery
2847,31762,Only Angels Have Wings (1939),7.7,Adventure|Drama|Romance
2848,45251,Othello (1951),7.8,Drama|History|Romance
2851,81454,Saturn 3 (1980),5.1,Adventure|Horror|Sci-Fi
2856,59297,I Saw What You Did (1965),6.2,Horror|Thriller
2857,63823,Yellow Submarine (1968),7.4,Animation|Adventure|Comedy
2859,88178,Stop Making Sense,,Documentary|Music
2861,126916,For Love of the Game (1999),6.5,Drama|Romance|Sport
2865,173390,Sugar Town (1999),6.1,Comedy|Music
2867,89175,Fright Night (1985),7.1,Horror|Thriller
2868,97390,Fright Night Part 2,,Horror|Comedy
2870,61385,Barefoot in the Park (1967),7.0,Comedy|Romance
2871,68473,Deliverance (1972),7.7,Adventure|Drama|Thriller
2874,50814,The Pajama Game,,Music|Comedy|Romance
2875,108185,Sommersby,,Drama|Thriller|Mystery|Romance
2876,111419,Thumbelina (1994),6.3,Animation|Family|Fantasy
2877,73812,Tommy,,Drama|Music
2878,82511,Hell Night (1981),5.8,Horror|Thriller
2879,99558,Operation Condor,,Action|Adventure|Crime|Thriller
2885,160338,Guinevere,,Drama|Romance
2886,159421,The Adventures of Elmo in Grouchland (1999),5.8,Adventure|Comedy|Family
2887,168172,Simon Sez (1999),2.5,Action|Comedy
2888,164114,Drive Me Crazy (1999),5.7,Comedy|Drama|Romance
2889,134618,"Mystery, Alaska (1999)",6.7,Comedy|Drama|Sport
2890,120188,Three Kings (1999),7.1,Action|Adventure|Comedy
2892,133122,New Rose Hotel (1998),4.8,Drama|Mystery|Sci-Fi
2896,60095,Alvarez Kelly,,Western|War
2897,87188,And the Ship Sails On,,Comedy|Drama
2898,106664,The Dark Half (1993),5.9,Horror|Mystery|Thriller
2899,31397,Gulliver's Travels (1939),6.8,Animation|Adventure|Family
2901,79714,Phantasm (1979),6.9,Fantasy|Horror|Sci-Fi
2902,86154,Psycho II (1983),6.4,Crime|Horror|Mystery
2903,91799,Psycho III (1986),5.3,Horror|Mystery|Thriller
2905,56443,Sanjuro (1962),8.2,Action|Crime|Drama
2906,156934,Random Hearts (1999),5.1,Drama|Mystery|Romance
2908,171804,Boys Don't Cry,,Crime|Drama
2915,86200,Risky Business (1983),6.8,Comedy|Crime|Drama
2916,100802,Total Recall (1990),7.5,Action|Sci-Fi|Thriller
2917,82089,Body Heat (1981),7.4,Crime|Drama|Romance
2918,91042,Ferris Bueller's Day Off (1986),7.8,Comedy
2919,86617,The Year of Living Dangerously (1982),7.2,Drama|Romance|War
2921,68699,High Plains Drifter,,Western|Drama|Mystery
2922,61747,Hang 'em High,,Western|Drama
2925,65571,The Conformist (1970),8.1,Drama
2926,95270,Hairspray (1988),7.0,Comedy|Drama|Family
2927,37558,Brief Encounter (1945),8.1,Drama|Romance
2928,87980,The Razor's Edge (1984),6.6,Drama|Romance|War
2929,82979,Reds (1981),7.5,Biography|Drama|History
2930,176093,Return with Honor (1998),8.3,Documentary
2931,97223,Dom za vesanje (1988),8.3,Comedy|Crime|Drama
2932,77405,Days of Heaven,,Drama|Romance
2935,33804,The Lady Eve (1941),8.0,Comedy|Romance
2936,34240,Sullivan's Travels,,Comedy|Romance|Adventure
2939,46126,Niagara (1953),7.1,Crime|Film-Noir|Thriller
2940,38559,Gilda (1946),7.8,Drama|Film-Noir|Romance
2944,61578,The Dirty Dozen,,Action|Adventure|War
2946,59260,Help!,,Comedy|Music|Adventure
2947,58150,Goldfinger (1964),7.8,Action|Adventure|Thriller
2948,57076,From Russia with Love (1963),7.5,Action|Adventure|Thriller
2949,55928,Dr. No (1962),7.3,Action|Adventure|Thriller
2951,58461,A Fistful of Dollars,,Western
2952,119256,Hard Eight,,Drama|Crime
2953,104431,Home Alone 2: Lost in New York (1992),6.6,Adventure|Comedy|Family
2959,137523,Fight Club,,Drama|Thriller
2964,192194,Julien Donkey-Boy (1999),6.7,Comedy|Drama
2965,203408,The Omega Code,,Thriller|Fantasy|Drama
2969,61138,A Man and a Woman (1966),7.7,Drama|Romance
2970,83946,Fitzcarraldo (1982),8.2,Adventure|Drama
2971,78754,All That Jazz (1979),7.8,Comedy|Drama|Music
2972,93206,Hong gao liang (1987),7.5,Drama|History|Romance
2973,97123,Crimes and Misdemeanors (1989),8.0,Comedy|Crime|Drama
2975,168501,The Best Man (1999),6.7,Comedy|Drama
2976,163988,Bringing Out the Dead (1999),6.8,Drama|Thriller
2977,142201,Crazy in Alabama (1999),6.3,Comedy|Crime|Drama
2978,144640,Three to Tango (1999),6.1,Comedy|Romance
2979,172627,Body Shots (1999),5.0,Drama
2984,67527,On Any Sunday (1971),7.9,Documentary|Sport
2987,96438,Who Framed Roger Rabbit,,Fantasy|Animation|Comedy|Crime
2990,97742,Licence to Kill (1989),6.6,Action|Adventure|Thriller
2992,91829,Rawhead Rex (1986),5.0,Fantasy|Horror|Mystery
2993,59800,Thunderball (1965),7.0,Action|Adventure|Thriller
2995,185371,House on Haunted Hill,,Horror
2996,166943,Music of the Heart (1999),6.7,Drama|Music
2997,120601,Being John Malkovich (1999),7.8,Comedy|Drama|Fantasy
3002,200849,Mein liebster Feind - Klaus Kinski (1999),7.9,Documentary|Biography
3003,170705,Train of Life (1998),7.7,Comedy|Drama|War
3004,120596,The Bachelor (1999),5.0,Comedy
3005,145681,The Bone Collector (1999),6.7,Crime|Drama|Mystery
3006,140352,The Insider (1999),7.9,Biography|Drama|Thriller
3007,181288,American Movie (1999),7.9,Documentary|Comedy
3008,156729,Last Night (1998),7.3,Comedy|Drama|Romance
3011,65088,"They Shoot Horses, Don't They?",,Drama
3014,82121,Bustin' Loose (1981),6.1,Comedy|Drama
3017,92796,Creepshow 2 (1987),6.0,Comedy|Fantasy|Horror
3019,97240,Drugstore Cowboy (1989),7.4,Crime|Drama
3020,106856,Falling Down (1993),7.6,Crime|Drama|Thriller
3021,82427,The Funhouse,,Horror
3022,17925,The General (1926),8.2,Action|Adventure|Comedy
3024,78087,Piranha,,Horror|Science Fiction
3028,61407,The Taming of the Shrew (1967),7.2,Comedy|Drama|Romance
3029,82817,Nighthawks (1981),6.4,Action|Crime|Thriller
3030,55630,Yojimbo (1961),8.3,Action|Drama|Thriller
3031,100475,Repossessed (1990),4.8,Comedy|Fantasy|Horror
3032,67525,The Omega Man,,Science Fiction|Action|Drama|Thriller
3036,82484,Quest for Fire (1981),7.4,Adventure|Drama|History
3037,65988,Little Big Man (1970),7.6,Adventure|Comedy|Drama
3039,86465,Trading Places (1983),7.5,Comedy
3040,79540,Meatballs (1979),6.2,Comedy
3041,87700,Meatballs Part II (1984),3.5,Comedy
3042,93516,Meatballs III: Summer Job,,Comedy
3043,104837,Meatballs 4 (1992),3.0,Comedy
3044,101669,Dead Again (1991),7.0,Crime|Drama|Mystery
3045,105130,Peter's Friends (1992),7.0,Comedy|Drama|Romance
3048,83254,Under the Rainbow,,Comedy
3055,165773,Felicia's Journey (1999),7.0,Drama|Thriller
3056,160620,Oxygen (1999),6.1,Crime|Drama|Thriller
3057,118150,Where's Marlowe?,,Comedy|Mystery|Thriller
3060,101605,The Commitments,,Comedy|Drama|Music
3061,34862,Holiday Inn (1942),7.6,Comedy|Drama|Musical
3063,105156,Poison Ivy,,Thriller|Drama
3064,119908,Poison Ivy: The New Seduction (1997),4.8,Drama|Thriller
3066,66473,Tora! Tora! Tora! (1970),7.5,Action|Drama|History
3067,95675,Women on the Verge of a Nervous Breakdown,,Comedy|Drama
3068,84855,The Verdict,,Drama
3071,94027,Stand and Deliver (1988),7.3,Drama
3072,93565,Moonstruck (1987),7.1,Comedy|Drama|Romance
3074,68762,Jeremiah Johnson (1972),7.6,Adventure|Drama|Western
3075,59646,Repulsion,,Drama|Thriller|Horror
3076,57187,Irma la Douce (1963),7.4,Comedy|Romance
3077,164312,42 Up,,Documentary
3078,165859,Liberty Heights (1999),7.1,Drama|Music|Romance
3079,178737,Mansfield Park (1999),7.1,Comedy|Drama|Romance
3081,162661,Sleepy Hollow (1999),7.4,Fantasy|Horror|Mystery
3082,143145,The World Is Not Enough,,Adventure|Action|Thriller
3086,24852,Babes in Toyland,,Fantasy|Comedy|Family
3087,96061,Scrooged,,Fantasy|Comedy|Drama
3088,42546,Harvey (1950),8.0,Comedy|Drama|Fantasy
3089,40522,Bicycle Thieves,,Drama
3090,93509,Matewan,,Drama|History
3091,80979,Kagemusha,,Action|Drama|History|War
3094,93512,Maurice,,Drama|Romance
3096,50738,My Man Godfrey (1957),6.3,Comedy
3097,33045,The Shop Around the Corner,,Comedy|Drama|Romance
3099,73692,Shampoo (1975),6.3,Comedy|Drama
3100,105265,A River Runs Through It,,Drama|Family
3101,93010,Fatal Attraction (1987),6.9,Drama|Thriller
3103,100680,Stanley & Iris (1990),6.3,Drama|Romance
3104,95631,Midnight Run (1988),7.6,Action|Comedy|Crime
3105,99077,Awakenings (1990),7.8,Biography|Drama
3107,101393,Backdraft (1991),6.7,Action|Crime|Drama
3108,101889,The Fisher King (1991),7.6,Comedy|Drama|Fantasy
3111,87921,Places in the Heart,,Drama
3112,90556,"'night, Mother",,Drama
3114,120363,Toy Story 2 (1999),7.9,Animation|Adventure|Comedy
3115,155711,Flawless,,Comedy|Drama|Crime
3117,134154,Ride with the Devil,,Drama|War|Romance|Western
3125,172396,The End of the Affair (1999),7.2,Drama|Romance
3127,144715,Holy Smoke,,Comedy|Drama
3129,158371,Sweet and Lowdown (1999),7.3,Comedy|Drama|Music
3132,10040,Daddy-Long-Legs,,Drama|Comedy
3134,28950,La Grande Illusion (1937),8.1,Drama|War
3135,79239,The Great Santini (1979),7.2,Drama
3138,96171,Stealing Home (1988),6.8,Drama|Romance|Sport
3141,100828,The Two Jakes (1990),6.1,Crime|Drama|Mystery
3142,96328,U2: Rattle and Hum (1988),7.4,Documentary|Music
3143,63056,Hell in the Pacific (1968),7.4,Adventure|War
3145,150216,Cradle Will Rock (1999),6.9,Drama
3146,205000,Deuce Bigalow: Male Gigolo (1999),5.7,Comedy|Romance
3147,120689,The Green Mile (1999),8.5,Crime|Drama|Fantasy
3150,141974,The War Zone (1999),7.4,Drama
3153,51337,The 7th Voyage of Sinbad (1958),7.2,Family|Fantasy|Action
3156,182789,Bicentennial Man (1999),6.8,Comedy|Drama|Sci-Fi
3157,164912,Stuart Little (1999),5.9,Adventure|Comedy|Family
3158,162866,The Emperor and the Assassin (1998),7.3,Drama|History
3159,120910,Fantasia 2000 (1999),7.2,Animation|Comedy|Family
3160,175880,Magnolia,,Drama
3161,119079,Onegin (1999),6.9,Drama|Romance
3162,174204,Simpatico,,Comedy|Drama
3163,151568,Topsy-Turvy (1999),7.4,Biography|Comedy|Drama
3165,106455,Boiling Point,,Drama|Action|Crime|Thriller
3167,66892,Carnal Knowledge,,Drama|Romance|Comedy
3171,53226,Room at the Top (1959),7.7,Drama|Romance
3173,146838,Any Given Sunday (1999),6.8,Drama|Sport
3175,177789,Galaxy Quest (1999),7.3,Adventure|Comedy|Sci-Fi
3176,134119,The Talented Mr. Ripley (1999),7.3,Crime|Drama|Thriller
3177,195945,Next Friday (2000),6.1,Comedy
3178,174856,The Hurricane (1999),7.6,Biography|Drama|Sport
3179,145653,Angela's Ashes (1999),7.3,Drama
3181,120866,Titus (1999),7.2,Drama|History|Thriller
3183,174268,The Third Miracle (1999),6.6,Drama
3185,120834,Snow Falling on Cedars (1999),6.8,Drama|Mystery|Romance
3186,172493,"Girl, Interrupted (1999)",7.3,Biography|Drama
3189,156812,My Dog Skip (2000),7.0,Comedy|Drama|Family
3192,169302,Theeviravaathi: The Terrorist (1998),7.2,Drama
3194,70903,The Way We Were (1973),7.1,Drama|Romance
3197,95897,The Presidio,,Action|Crime|Mystery|Thriller
3198,70511,Papillon (1973),8.0,Biography|Crime|Drama
3200,70290,The Last Detail,,Drama|Comedy
3201,65724,Five Easy Pieces (1970),7.5,Drama
3206,86859,Against All Odds,,Crime|Drama|Romance|Thriller
3208,107659,National Lampoon's Loaded Weapon 1,,Comedy|Crime|Action
3210,83929,Fast Times at Ridgemont High (1982),7.2,Comedy|Drama
3213,106364,Batman: Mask of the Phantasm (1993),7.9,Animation|Action|Adventure
3214,88707,American Flyers,,Drama
3219,100318,Pacific Heights,,Thriller|Drama|Mystery
3221,83851,The Draughtsman's Contract (1982),7.3,Comedy|Drama|Mystery
3224,58625,Woman in the Dunes,,Drama|Thriller
3225,186975,Down to You (2000),4.9,Comedy|Drama|Romance
3230,71935,The Odessa File (1974),7.0,Drama|Thriller
3235,81748,Where the Buffalo Roam,,Comedy
3238,120662,Eye of the Beholder,,Mystery|Thriller
3240,156639,The Big Tease (1999),6.3,Comedy
3241,201840,The Cup (1999),6.9,Comedy|Sport
3243,104187,Encino Man (1992),5.7,Comedy
3244,76095,The Goodbye Girl (1977),7.4,Comedy|Drama|Romance
3246,104797,Malcolm X (1992),7.7,Biography|Drama|History
3247,105417,Sister Act (1992),6.3,Comedy|Crime|Family
3248,108147,Sister Act 2: Back in the Habit (1993),5.4,Comedy|Family|Music
3250,106246,Alive (1993),7.1,Adventure|Biography|Drama
3251,88683,Agnes of God (1985),6.6,Drama|Mystery
3253,105793,Wayne's World (1992),7.0,Comedy|Music
3255,104694,A League of Their Own,,Comedy|Drama
3256,105112,Patriot Games (1992),6.9,Action|Thriller
3257,103855,The Bodyguard (1992),6.2,Action|Drama|Music
3258,104070,Death Becomes Her (1992),6.4,Comedy|Fantasy|Horror
3261,105415,Singles (1992),6.7,Comedy|Drama|Romance
3262,105665,Twin Peaks: Fire Walk with Me (1992),7.2,Drama|Fantasy|Horror
3263,105812,White Men Can't Jump,,Comedy|Drama
3264,103893,Buffy the Vampire Slayer (1992),5.6,Action|Comedy|Fantasy
3265,104684,Hard Boiled,,Action|Thriller|Crime
3267,104815,El Mariachi (1992),6.9,Action|Thriller
3270,104040,The Cutting Edge,,Romance|Comedy|Drama
3272,103759,Bad Lieutenant (1992),7.1,Crime|Drama|Thriller
3273,134084,Scream 3,,Horror|Mystery
3274,105414,Single White Female,,Thriller|Horror
3275,144117,The Boondock Saints,,Action|Thriller|Crime
3276,171356,Gun Shy,,Action|Comedy|Romance|Thriller
3283,67433,Minnie and Moskowitz (1971),7.5,Comedy|Drama|Romance
3284,67848,They Might Be Giants (1971),7.0,Mystery|Comedy|Romance
3285,163978,The Beach (2000),6.6,Adventure|Drama|Romance
3286,184907,Snow Day (2000),5.0,Adventure|Comedy|Family
3294,74455,Eaten Alive,,Horror|Thriller
3296,62376,"To Sir, with Love (1967)",7.7,Drama
3298,181984,Boiler Room,,Crime|Drama|Thriller
3299,162983,Hanging Up (2000),4.7,Comedy|Drama
3300,134847,Pitch Black (2000),7.1,Horror|Sci-Fi
3302,159272,Beautiful People,,War|Comedy|Drama
3303,221023,Black Tar Heroin: The Dark End of the Street (2000),8.0,Documentary|Biography
3306,18773,The Circus,,Comedy|Romance|Drama
3307,21749,City Lights,,Comedy|Drama|Romance
3317,185014,Wonder Boys (2000),7.4,Comedy|Drama
3323,194368,Chain of Fools (2000),6.1,Comedy|Crime
3324,186045,Drowning Mona (2000),5.6,Crime|Mystery|Comedy
3325,156841,The Next Best Thing (2000),4.7,Comedy|Drama|Romance
3327,218043,Beyond the Mat (1999),7.6,Documentary|Biography|Sport
3328,165798,Ghost Dog: The Way of the Samurai,,Crime|Drama
3329,94347,The Year My Voice Broke,,Drama|Romance
3330,55471,Splendor in the Grass (1961),7.8,Drama|Romance
